Start Time,Stop Time,Start Station Name,End Station Name,Bike ID,User Type,Gender,Birth Year
9/29/15 8:39,9/29/15 8:50,Hamilton Park,Exchange Place,24583,Subscriber,1,1989
9/29/15 8:40,9/29/15 8:47,Newport PATH,Grove St PATH,24676,Subscriber,1,1993
9/29/15 8:40,9/29/15 8:50,Newark Ave,Exchange Place,24399,Subscriber,1,1984
9/29/15 8:40,9/29/15 8:45,Essex Light Rail,Exchange Place,24574,Subscriber,2,1984
9/29/15 8:40,9/29/15 8:47,Brunswick St,City Hall,24618,Subscriber,2,1978
9/29/15 8:41,9/29/15 8:51,Paulus Hook,Newport PATH,24659,Subscriber,1,1965
9/29/15 8:43,9/29/15 8:54,Newport PATH,Exchange Place,24591,Subscriber,2,1972
9/29/15 8:43,9/29/15 9:11,Central Ave,Newport Pkwy,24446,Subscriber,1,1982
9/29/15 8:43,9/29/15 8:52,Brunswick St,Grove St PATH,24671,Subscriber,2,1976
9/29/15 8:43,9/29/15 8:51,Newport PATH,Exchange Place,24581,Subscriber,1,1985
9/29/15 8:44,9/29/15 8:47,Van Vorst Park,Grove St PATH,24467,Subscriber,1,1986
9/29/15 8:44,9/29/15 9:05,Central Ave,City Hall,24414,Subscriber,1,1984
9/29/15 8:44,9/29/15 8:49,Brunswick St,Grove St PATH,24497,Subscriber,1,1988
9/29/15 8:44,9/29/15 8:55,Baldwin at Montgomery,Grove St PATH,24519,Subscriber,1,1989
9/29/15 8:44,9/29/15 8:53,Lincoln Park,Sip Ave,24563,Subscriber,1,1990
9/29/15 8:45,9/29/15 8:57,Hamilton Park,Exchange Place,24495,Subscriber,2,1987
9/29/15 8:46,9/29/15 8:59,Riverview Park,Newport PATH,24391,Subscriber,2,1983
9/29/15 8:47,9/29/15 9:30,Hamilton Park,Warren St,24442,Subscriber,2,1981
9/29/15 8:48,9/29/15 8:53,Brunswick St,Grove St PATH,24557,Subscriber,1,1971
9/29/15 8:48,9/29/15 8:52,Brunswick St,Newark Ave,24556,Subscriber,1,1978
9/29/15 8:48,9/29/15 8:53,Brunswick St,Grove St PATH,24550,Subscriber,2,1957
9/29/15 8:52,9/29/15 9:00,Oakland Ave,Hilltop,24444,Customer,0,
9/29/15 8:52,9/29/15 8:59,Grove St PATH,Paulus Hook,24670,Subscriber,1,1992
9/29/15 8:53,9/29/15 8:56,Van Vorst Park,Grove St PATH,24471,Subscriber,2,1981
9/29/15 8:54,9/29/15 8:58,5 Corners Library,Sip Ave,24564,Subscriber,1,1979
9/29/15 8:55,9/29/15 9:28,Warren St,North St,24456,Subscriber,1,1986
9/29/15 8:57,9/29/15 8:59,Newark Ave,Grove St PATH,24436,Subscriber,1,1977
9/29/15 8:58,9/29/15 9:13,Christ Hospital,Exchange Place,24616,Subscriber,2,1985
9/29/15 9:02,9/29/15 9:03,Essex Light Rail,Paulus Hook,24474,Subscriber,1,1982
9/29/15 9:06,9/29/15 9:14,Hamilton Park,City Hall,24603,Subscriber,1,1974
9/29/15 9:06,9/29/15 9:15,Warren St,Newport PATH,24536,Subscriber,1,1986
9/29/15 9:07,9/29/15 9:13,Essex Light Rail,Newport PATH,24625,Subscriber,1,1979
9/29/15 9:07,9/29/15 9:25,Garfield Ave Station,Paulus Hook,24613,Subscriber,1,1969
9/29/15 9:07,9/29/15 9:28,North St,Dey St,24715,Subscriber,1,1960
9/29/15 9:08,9/29/15 9:09,Essex Light Rail,Essex Light Rail,24516,Subscriber,2,1982
9/29/15 9:08,9/29/15 9:12,JC Medical Center,Grove St PATH,24532,Subscriber,1,1986
9/29/15 9:08,9/29/15 9:12,Van Vorst Park,Grove St PATH,24527,Subscriber,2,1970
9/29/15 9:09,9/29/15 9:10,Paulus Hook,Exchange Place,24480,Subscriber,1,1981
9/29/15 9:09,9/29/15 9:16,Essex Light Rail,Grove St PATH,24482,Subscriber,2,1982
9/29/15 9:10,9/29/15 9:12,Essex Light Rail,Paulus Hook,24516,Subscriber,1,1982
9/29/15 9:11,9/29/15 9:19,Grove St PATH,Essex Light Rail,24562,Subscriber,2,1982
9/29/15 9:13,9/29/15 9:22,Hamilton Park,Grove St PATH,24606,Subscriber,1,1976
9/29/15 9:16,9/29/15 9:19,Essex Light Rail,Exchange Place,24449,Subscriber,1,1969
9/29/15 9:17,9/29/15 9:19,Newport PATH,Newport Pkwy,24667,Subscriber,1,1977
9/29/15 9:17,9/29/15 9:25,City Hall,Exchange Place,24541,Subscriber,2,1983
9/29/15 9:18,9/29/15 9:23,Warren St,Exchange Place,24434,Subscriber,1,1989
9/29/15 9:21,9/29/15 9:32,Lincoln Park,Sip Ave,24649,Subscriber,2,1972
9/29/15 9:26,9/29/15 9:35,Hamilton Park,Sip Ave,24433,Subscriber,2,1982
9/29/15 9:26,9/29/15 9:37,Lincoln Park,Sip Ave,24650,Subscriber,2,1975
9/29/15 9:28,9/29/15 9:39,Central Ave,Sip Ave,24553,Subscriber,1,1987
9/29/15 9:29,9/29/15 9:35,JC Medical Center,Exchange Place,24721,Customer,0,
9/29/15 9:29,9/29/15 9:33,City Hall,Exchange Place,24443,Subscriber,1,1980
9/29/15 9:33,9/29/15 9:52,Oakland Ave,Garfield Ave Station,24690,Customer,0,
9/29/15 9:33,9/29/15 9:39,Hamilton Park,Newport PATH,24441,Subscriber,1,1968
9/29/15 9:33,9/29/15 9:37,Dey St,Sip Ave,24608,Subscriber,1,1970
9/29/15 9:34,9/29/15 9:37,McGinley Square,Sip Ave,24584,Subscriber,1,1968
9/29/15 9:35,9/29/15 9:50,Newport Pkwy,City Hall,24477,Subscriber,1,1976
9/29/15 9:35,9/29/15 9:50,Pershing Field,Exchange Place,24511,Subscriber,1,1976
9/29/15 9:39,9/29/15 9:43,Warren St,Grove St PATH,24442,Subscriber,1,1991
9/29/15 9:41,9/29/15 9:53,Heights Elevator,Newport PATH,24572,Customer,0,
9/29/15 9:42,9/29/15 9:53,Christ Hospital,Sip Ave,24428,Subscriber,1,1988
9/29/15 9:44,9/29/15 10:02,Lincoln Park,Exchange Place,24653,Subscriber,1,1979
9/29/15 9:44,9/29/15 9:49,Newark Ave,Exchange Place,24515,Subscriber,1,1985
9/29/15 9:44,9/29/15 9:48,Grove St PATH,Exchange Place,24533,Subscriber,1,1982
9/29/15 9:45,9/29/15 9:50,Sip Ave,McGinley Square,24564,Subscriber,2,1985
9/29/15 9:47,9/29/15 9:50,Grove St PATH,Newark Ave,24393,Subscriber,1,1970
9/29/15 9:47,9/29/15 9:53,Dey St,Sip Ave,24644,Subscriber,1,1963
9/29/15 9:48,9/29/15 9:51,McGinley Square,Sip Ave,24408,Subscriber,1,1986
9/29/15 9:48,9/29/15 9:56,Hamilton Park,City Hall,24664,Subscriber,1,1981
9/29/15 9:49,9/29/15 9:57,Newport Pkwy,Exchange Place,24446,Subscriber,1,1985
9/29/15 9:49,9/29/15 9:55,Van Vorst Park,Exchange Place,24482,Subscriber,1,1991
9/29/15 9:52,9/29/15 10:03,Lincoln Park,Sip Ave,24451,Subscriber,2,1959
9/29/15 9:53,9/29/15 10:02,Central Ave,Sip Ave,24637,Subscriber,1,1986
9/29/15 9:55,9/29/15 10:06,Garfield Ave Station,Grove St PATH,24724,Subscriber,1,1988
9/29/15 10:00,9/29/15 10:15,Christ Hospital,Pershing Field,24703,Subscriber,1,1965
9/29/15 10:01,9/29/15 10:09,Newark Ave,Liberty Light Rail,24556,Subscriber,2,1987
9/29/15 10:04,9/29/15 10:10,Hamilton Park,Newport PATH,24560,Subscriber,1,1983
9/29/15 10:05,9/29/15 11:36,Lincoln Park,Lincoln Park,24412,Customer,0,
9/29/15 10:12,9/29/15 10:17,Brunswick St,Grove St PATH,24437,Subscriber,1,1981
9/29/15 10:13,9/29/15 10:19,Baldwin at Montgomery,Sip Ave,24508,Customer,0,
9/29/15 10:13,9/29/15 10:20,Hamilton Park,Grove St PATH,24681,Subscriber,1,1960
9/29/15 10:21,9/29/15 10:26,Essex Light Rail,Exchange Place,24562,Subscriber,1,1982
9/29/15 10:22,9/29/15 10:31,Newark Ave,Christ Hospital,24460,Subscriber,2,1986
9/29/15 10:27,9/29/15 10:34,Pershing Field,Christ Hospital,24703,Subscriber,1,1965
9/29/15 10:28,9/29/15 10:48,Lincoln Park,Grove St PATH,24566,Subscriber,1,1970
9/29/15 10:28,9/29/15 11:07,Riverview Park,Pershing Field,24632,Customer,0,
9/29/15 10:32,9/29/15 10:43,City Hall,Newport PATH,24618,Subscriber,2,1959
9/29/15 10:32,9/29/15 10:38,Newport Pkwy,Exchange Place,24667,Customer,0,
9/29/15 10:32,9/29/15 10:40,Hamilton Park,Grove St PATH,24621,Subscriber,1,1960
9/29/15 10:40,9/30/15 10:27,McGinley Square,McGinley Square,24641,Customer,0,
9/29/15 10:41,9/29/15 10:49,City Hall,Hamilton Park,24477,Subscriber,1,1981
9/29/15 10:42,9/29/15 11:00,Sip Ave,Hamilton Park,24622,Subscriber,2,1982
9/29/15 10:42,9/29/15 10:44,Van Vorst Park,Grove St PATH,24635,Subscriber,2,1986
9/29/15 10:42,9/29/15 10:54,Baldwin at Montgomery,Grove St PATH,24666,Subscriber,1,1976
9/29/15 10:43,9/29/15 12:40,City Hall,Hamilton Park,24414,Customer,0,
9/29/15 10:46,9/29/15 11:09,Riverview Park,Pershing Field,24614,Customer,0,
9/29/15 10:51,9/29/15 11:32,Newport PATH,Newport Pkwy,24659,Subscriber,1,1981
9/29/15 10:55,9/29/15 11:00,Brunswick St,Grove St PATH,24491,Subscriber,1,1955
9/29/15 11:01,9/29/15 11:03,Hamilton Park,Newark Ave,24472,Subscriber,1,1980
9/29/15 11:03,9/29/15 11:45,Warren St,Sip Ave,24549,Subscriber,1,1992
9/29/15 11:12,9/29/15 11:30,Pershing Field,Riverview Park,24614,Customer,0,
9/29/15 11:14,9/29/15 11:30,Pershing Field,Riverview Park,24397,Customer,0,
9/29/15 11:19,9/29/15 11:22,Christ Hospital,Hilltop,24494,Customer,0,
9/29/15 11:34,9/29/15 11:51,Oakland Ave,Oakland Ave,24519,Customer,0,
9/29/15 11:41,9/29/15 11:46,Sip Ave,Baldwin at Montgomery,24433,Subscriber,1,1987
9/29/15 11:43,9/29/15 11:55,Lincoln Park,Sip Ave,24412,Subscriber,2,1986
9/29/15 11:44,9/29/15 11:49,Exchange Place,Essex Light Rail,24511,Subscriber,1,1982
9/29/15 11:48,9/29/15 12:04,Exchange Place,Hilltop,24432,Subscriber,2,1988
9/29/15 11:48,9/29/15 12:04,Sip Ave,Riverview Park,24644,Subscriber,1,1954
9/29/15 11:52,9/29/15 11:57,Paulus Hook,Warren St,24498,Subscriber,2,1963
9/29/15 11:53,9/29/15 11:55,Newport Pkwy,Newport PATH,24683,Subscriber,2,1977
9/29/15 11:55,9/29/15 12:07,Hamilton Park,JC Medical Center,24719,Subscriber,2,1983
9/29/15 12:00,9/29/15 12:11,Newport PATH,Paulus Hook,24627,Subscriber,2,1959
9/29/15 12:06,9/29/15 12:17,McGinley Square,Van Vorst Park,24564,Subscriber,2,1970
9/29/15 12:07,9/29/15 12:14,Essex Light Rail,Grove St PATH,24511,Subscriber,1,1977
9/29/15 12:09,9/29/15 12:14,Warren St,Hamilton Park,24498,Subscriber,1,1972
9/29/15 12:12,9/29/15 12:17,Warren St,Paulus Hook,24677,Subscriber,2,1963
9/29/15 12:17,9/29/15 12:23,Riverview Park,Riverview Park,24614,Subscriber,1,1989
9/29/15 12:19,9/29/15 12:29,Grove St PATH,Newport PATH,24448,Subscriber,1,1981
9/29/15 12:24,9/29/15 12:32,Exchange Place,Newark Ave,24399,Subscriber,1,1984
9/29/15 12:29,9/29/15 12:46,Paulus Hook,City Hall,24453,Subscriber,1,1989
9/29/15 12:32,9/29/15 12:36,Grove St PATH,Essex Light Rail,24724,Subscriber,1,1977
9/29/15 12:32,9/29/15 12:39,Exchange Place,Newport Pkwy,24446,Customer,0,
9/29/15 12:33,9/29/15 12:36,Sip Ave,McGinley Square,24431,Subscriber,1,1968
9/29/15 12:33,9/29/15 12:54,Hamilton Park,Hamilton Park,24532,Subscriber,1,1972
9/29/15 12:35,9/29/15 13:04,Grove St PATH,Grove St PATH,24717,Subscriber,2,1968
9/29/15 12:37,9/29/15 12:40,Hamilton Park,Newark Ave,24477,Subscriber,1,1981
9/29/15 12:40,9/29/15 12:46,Hamilton Park,Newport PATH,24414,Subscriber,1,1971
9/29/15 12:42,9/29/15 12:50,Exchange Place,Exchange Place,24470,Subscriber,2,1952
9/29/15 12:55,9/29/15 12:58,Paulus Hook,Exchange Place,24627,Subscriber,2,1995
9/29/15 12:55,9/29/15 17:49,Hamilton Park,Newport PATH,24532,Subscriber,1,1977
9/29/15 12:57,9/29/15 13:02,City Hall,Exchange Place,24603,Subscriber,1,1982
9/29/15 12:59,9/29/15 13:12,Newport Pkwy,Grove St PATH,24446,Subscriber,2,1977
9/29/15 13:00,9/29/15 13:16,Sip Ave,NJCU,24451,Subscriber,2,1954
9/29/15 13:04,9/29/15 13:35,Newport PATH,Newport Pkwy,24427,Customer,0,
9/29/15 13:05,9/29/15 13:35,Newport PATH,Newport Pkwy,24441,Customer,0,
9/29/15 13:10,9/29/15 13:16,Newport Pkwy,Exchange Place,24625,Customer,0,
9/29/15 13:14,9/29/15 13:41,Hamilton Park,Hamilton Park,24421,Subscriber,1,1972
9/29/15 13:16,9/29/15 13:50,JC Medical Center,JC Medical Center,24623,Subscriber,1,1985
9/29/15 13:18,9/29/15 13:32,Oakland Ave,Oakland Ave,24519,Customer,0,
9/29/15 13:19,9/29/15 13:21,Central Ave,Pershing Field,24501,Subscriber,1,1986
9/29/15 13:19,9/29/15 13:27,JC Medical Center,Hamilton Park,24538,Subscriber,2,1983
9/29/15 13:20,9/29/15 13:28,Grove St PATH,Newport PATH,24717,Subscriber,1,1992
9/29/15 13:23,9/29/15 13:26,McGinley Square,Sip Ave,24431,Subscriber,1,1978
9/29/15 13:24,9/29/15 13:27,Grove St PATH,Exchange Place,24681,Subscriber,1,1969
9/29/15 13:27,9/29/15 13:39,Grove St PATH,Exchange Place,24491,Subscriber,1,1989
9/29/15 13:30,9/29/15 13:35,JC Medical Center,Newark Ave,24516,Subscriber,2,1987
9/29/15 13:30,9/29/15 13:31,Pershing Field,Pershing Field,24598,Subscriber,1,1986
9/29/15 13:32,9/29/15 13:34,Pershing Field,Central Ave,24501,Subscriber,1,1986
9/29/15 13:40,9/29/15 13:43,Newport Pkwy,Newport PATH,24427,Customer,0,
9/29/15 13:40,9/29/15 13:43,Newport Pkwy,Newport PATH,24441,Customer,0,
9/29/15 13:40,9/29/15 13:45,JC Medical Center,Grove St PATH,24517,Subscriber,2,1976
9/29/15 13:41,9/29/15 14:00,Grove St PATH,NJCU,24704,Subscriber,1,1973
9/29/15 13:42,9/29/15 13:50,Newport PATH,Newark Ave,24717,Subscriber,2,1969
9/29/15 13:42,9/29/15 13:50,Newport PATH,Newark Ave,24620,Subscriber,1,1972
9/29/15 13:45,9/29/15 13:54,Newport PATH,Exchange Place,24441,Subscriber,1,1978
9/29/15 13:55,9/29/15 14:09,Paulus Hook,Newport PATH,24474,Subscriber,1,1984
9/29/15 13:55,9/29/15 14:09,Heights Elevator,Newport PATH,24488,Subscriber,1,1978
9/29/15 13:57,9/29/15 14:14,Newport PATH,Newport PATH,24414,Subscriber,1,1984
9/29/15 13:57,9/29/15 14:12,Grove St PATH,Van Vorst Park,24437,Subscriber,2,1982
9/29/15 13:57,9/29/15 14:06,City Hall,Hamilton Park,24402,Subscriber,2,1990
9/29/15 13:59,9/29/15 14:01,Christ Hospital,Oakland Ave,24695,Subscriber,1,1965
9/29/15 13:59,9/29/15 14:09,Newport PATH,City Hall,24427,Subscriber,1,1979
9/29/15 14:04,9/29/15 14:33,Oakland Ave,Christ Hospital,24519,Subscriber,1,1965
9/29/15 14:04,9/29/15 14:09,Grove St PATH,Brunswick St,24621,Subscriber,1,1955
9/29/15 14:05,9/29/15 14:23,Hamilton Park,Grove St PATH,24538,Subscriber,1,1972
9/29/15 14:06,9/29/15 14:18,McGinley Square,Exchange Place,24559,Subscriber,1,1987
9/29/15 14:07,9/29/15 14:11,Dey St,Sip Ave,24457,Subscriber,2,1964
9/29/15 14:07,9/29/15 14:30,Newport PATH,Newport PATH,24572,Subscriber,1,1992
9/29/15 14:09,9/29/15 14:15,Hamilton Park,Grove St PATH,24402,Subscriber,1,1991
9/29/15 14:15,9/29/15 14:23,Oakland Ave,Hilltop,24651,Customer,0,
9/29/15 14:16,9/29/15 14:24,Newport PATH,Exchange Place,24474,Subscriber,1,1984
9/29/15 14:20,9/29/15 14:27,Exchange Place,Newport PATH,24470,Subscriber,1,1987
9/29/15 14:21,9/29/15 15:04,Exchange Place,Paulus Hook,24627,Customer,0,
9/29/15 14:21,9/29/15 15:04,Exchange Place,Paulus Hook,24647,Customer,0,
9/29/15 14:22,9/29/15 15:04,Exchange Place,Paulus Hook,24591,Customer,0,
9/29/15 14:23,9/29/15 14:34,McGinley Square,Hamilton Park,24510,Subscriber,2,1974
9/29/15 14:28,9/29/15 14:35,Exchange Place,Newport Pkwy,24667,Subscriber,2,1977
9/29/15 14:34,9/29/15 14:40,Sip Ave,Dey St,24549,Subscriber,1,1963
9/29/15 14:34,9/29/15 14:40,Sip Ave,Dey St,24408,Subscriber,2,1962
9/29/15 14:35,9/29/15 14:51,Sip Ave,JC Medical Center,24412,Subscriber,1,1985
9/29/15 14:42,9/29/15 14:50,Grove St PATH,Hamilton Park,24452,Subscriber,1,1991
9/29/15 14:43,9/29/15 15:05,Heights Elevator,Grove St PATH,24617,Subscriber,2,1978
9/29/15 14:44,9/29/15 15:06,Newport PATH,City Hall,24470,Subscriber,1,1987
9/29/15 14:46,9/29/15 14:56,Hamilton Park,City Hall,24510,Customer,0,
9/29/15 14:48,9/29/15 14:53,Exchange Place,Newport PATH,24675,Subscriber,1,1976
9/29/15 14:55,9/29/15 15:01,City Hall,Warren St,24427,Subscriber,1,1979
9/29/15 14:59,9/29/15 15:07,Grove St PATH,Essex Light Rail,24538,Customer,0,
9/29/15 15:00,9/29/15 15:09,Newport Pkwy,Paulus Hook,24667,Subscriber,1,1965
9/29/15 11:18,9/29/15 11:21,Newark Ave,Grove St PATH,24613,Subscriber,1,1971
9/29/15 12:27,9/29/15 12:32,Newark Ave,JC Medical Center,24516,Subscriber,2,1987
9/29/15 12:46,9/29/15 12:53,Newark Ave,Hamilton Park,24477,Subscriber,1,1981
9/29/15 15:03,9/29/15 15:32,Sip Ave,NJCU,24592,Subscriber,2,1976
9/29/15 15:08,9/29/15 15:18,City Hall,McGinley Square,24470,Subscriber,1,1987
9/29/15 14:53,9/29/15 14:54,Paulus Hook,Exchange Place,24656,Subscriber,2,1963
9/29/15 15:11,9/29/15 16:08,Paulus Hook,Newport Pkwy,24647,Subscriber,1,1987
9/29/15 15:13,9/29/15 15:21,Grove St PATH,Paulus Hook,24662,Customer,0,
9/29/15 15:13,9/29/15 15:28,Warren St,McGinley Square,24427,Subscriber,1,1970
9/29/15 15:14,9/29/15 15:21,Grove St PATH,Paulus Hook,24653,Customer,0,
9/29/15 15:16,9/29/15 15:23,Grove St PATH,Hamilton Park,24709,Subscriber,2,1967
9/29/15 15:16,9/29/15 15:26,Exchange Place,Newport PATH,24559,Subscriber,2,1972
9/29/15 15:17,9/29/15 15:20,Exchange Place,Essex Light Rail,24656,Subscriber,2,1954
9/29/15 15:20,9/29/15 15:28,Paulus Hook,Newport PATH,24420,Subscriber,1,1991
9/29/15 15:25,9/29/15 15:46,City Hall,City Hall,24510,Customer,0,
9/29/15 15:31,9/29/15 15:37,Newport PATH,Exchange Place,24414,Subscriber,1,1976
9/29/15 15:32,9/29/15 15:45,Newport Pkwy,Warren St,24391,Subscriber,2,1991
9/29/15 15:33,9/29/15 16:48,Essex Light Rail,Grove St PATH,24656,Customer,0,
9/29/15 15:33,9/29/15 16:47,Essex Light Rail,Grove St PATH,24724,Customer,0,
9/29/15 15:36,9/29/15 15:58,NJCU,Exchange Place,24704,Subscriber,1,1973
9/29/15 15:40,9/29/15 15:56,City Hall,Van Vorst Park,24435,Subscriber,1,1962
9/29/15 15:41,9/29/15 15:48,Newport PATH,Hamilton Park,24488,Subscriber,1,1984
9/29/15 15:41,9/29/15 16:08,Hamilton Park,Hamilton Park,24473,Subscriber,2,1972
9/29/15 15:47,9/29/15 16:14,Hamilton Park,Hamilton Park,24723,Subscriber,1,1957
9/29/15 15:49,9/29/15 16:00,Newport Pkwy,Brunswick St,24659,Subscriber,1,1970
9/29/15 15:58,9/29/15 16:08,Hilltop,Grove St PATH,24596,Subscriber,1,1987
9/29/15 15:58,9/29/15 16:02,Van Vorst Park,Grove St PATH,24435,Subscriber,1,1962
9/29/15 15:59,9/29/15 16:13,Exchange Place,JC Medical Center,24574,Customer,0,
9/29/15 16:02,9/29/15 16:10,Grove St PATH,Newport PATH,24511,Subscriber,1,1972
9/29/15 16:02,9/29/15 16:10,Grove St PATH,Newport PATH,24442,Subscriber,2,1969
9/29/15 16:07,9/29/15 16:16,Christ Hospital,Newark Ave,24671,Subscriber,2,1986
9/29/15 16:08,9/29/15 16:15,Sip Ave,Oakland Ave,24431,Subscriber,2,1959
9/29/15 16:08,9/29/15 16:19,Hamilton Park,Newport PATH,24540,Subscriber,1,1980
9/29/15 16:10,9/29/15 16:24,Newport Pkwy,Paulus Hook,24647,Subscriber,1,1987
9/29/15 16:11,9/29/15 16:16,Baldwin at Montgomery,Sip Ave,24433,Customer,0,
9/29/15 16:19,9/29/15 16:34,Grove St PATH,Newport Pkwy,24604,Subscriber,1,1964
9/29/15 16:27,9/29/15 16:28,Exchange Place,Paulus Hook,24625,Subscriber,1,1981
9/29/15 16:27,9/29/15 16:33,Grove St PATH,Essex Light Rail,24616,Subscriber,1,1969
9/29/15 16:31,9/29/15 16:41,Exchange Place,JC Medical Center,24581,Subscriber,2,1988
9/29/15 16:32,9/29/15 16:37,Brunswick St,Grove St PATH,24659,Subscriber,2,1981
9/29/15 16:32,9/29/15 16:54,Garfield Ave Station,MLK Light Rail,24661,Customer,0,
9/29/15 16:34,9/29/15 16:41,Grove St PATH,Hamilton Park,24446,Subscriber,2,1971
9/29/15 16:40,9/29/15 16:49,Paulus Hook,Hamilton Park,24667,Subscriber,1,1970
9/29/15 16:40,9/29/15 16:47,Paulus Hook,Newport PATH,24677,Subscriber,1,1957
9/29/15 16:44,9/29/15 16:49,Hamilton Park,Brunswick St,24452,Subscriber,1,1977
9/29/15 16:46,9/29/15 16:51,Exchange Place,Van Vorst Park,24681,Subscriber,1,1979
9/29/15 16:48,9/29/15 17:36,JC Medical Center,JC Medical Center,24623,Customer,0,
9/29/15 16:52,9/29/15 16:55,Grove St PATH,Van Vorst Park,24640,Subscriber,2,1981
9/29/15 16:56,9/29/15 17:03,Grove St PATH,Essex Light Rail,24666,Subscriber,1,1957
9/29/15 16:58,9/29/15 17:07,MLK Light Rail,Garfield Ave Station,24521,Customer,0,
9/29/15 17:00,9/29/15 17:03,Essex Light Rail,Exchange Place,24616,Subscriber,1,1967
9/29/15 17:01,9/29/15 17:11,Christ Hospital,Van Vorst Park,24471,Subscriber,2,1985
9/29/15 17:05,9/29/15 17:21,Exchange Place,Brunswick St,24414,Subscriber,2,1981
9/29/15 17:05,9/29/15 17:10,Newark Ave,Hamilton Park,24620,Subscriber,1,1973
9/29/15 17:07,9/29/15 17:11,Exchange Place,Essex Light Rail,24616,Subscriber,1,1967
9/29/15 17:08,9/29/15 17:12,Exchange Place,Essex Light Rail,24603,Subscriber,1,1964
9/29/15 17:09,9/29/15 17:42,Newport Pkwy,Central Ave,24492,Subscriber,1,1982
9/29/15 17:11,9/29/15 17:18,Warren St,Hamilton Park,24406,Subscriber,1,1983
9/29/15 17:12,9/29/15 17:22,Newport PATH,Hamilton Park,24677,Subscriber,1,1985
9/29/15 17:15,9/29/15 17:22,Essex Light Rail,Grove St PATH,24538,Subscriber,1,1992
9/29/15 17:15,9/29/15 17:21,Grove St PATH,Hamilton Park,24517,Subscriber,2,1974
9/29/15 17:16,9/29/15 17:23,Hamilton Park,Grove St PATH,24626,Subscriber,2,1979
9/29/15 17:17,9/29/15 17:26,Essex Light Rail,Newport PATH,24616,Subscriber,1,1986
9/29/15 17:19,9/29/15 17:25,Pershing Field,Heights Elevator,24598,Subscriber,1,1956
9/29/15 17:20,9/29/15 17:43,City Hall,Central Ave,24453,Subscriber,1,1984
9/29/15 17:21,9/29/15 17:28,Dey St,Sip Ave,24408,Subscriber,2,1962
9/29/15 17:21,9/29/15 17:26,Sip Ave,McGinley Square,24615,Subscriber,2,1978
9/29/15 17:21,9/29/15 17:27,Newport PATH,Hamilton Park,24442,Subscriber,1,1974
9/29/15 17:23,9/29/15 17:31,Grove St PATH,Essex Light Rail,24464,Subscriber,2,1982
9/29/15 17:23,9/29/15 17:33,Newport PATH,Hamilton Park,24675,Subscriber,1,1969
9/29/15 15:10,9/29/15 15:50,Liberty Light Rail,Liberty Light Rail,24447,Subscriber,1,1985
9/29/15 15:44,9/29/15 16:07,Liberty Light Rail,Exchange Place,24643,Subscriber,1,1962
9/29/15 16:02,9/29/15 16:25,Liberty Light Rail,Sip Ave,24687,Subscriber,1,1985
9/29/15 17:26,9/29/15 17:49,Central Ave,Sip Ave,24551,Subscriber,1,1990
9/29/15 17:26,9/29/15 17:40,Newport PATH,Essex Light Rail,24559,Customer,0,
9/29/15 17:28,9/29/15 17:33,Grove St PATH,Brunswick St,24617,Subscriber,1,1984
9/29/15 17:29,9/29/15 17:33,Newport PATH,Warren St,24616,Subscriber,1,1980
9/29/15 17:33,9/29/15 17:38,Essex Light Rail,Grove St PATH,24666,Subscriber,1,1977
9/29/15 17:34,9/29/15 17:55,Grove St PATH,Baldwin at Montgomery,24626,Customer,0,
9/29/15 17:34,9/29/15 17:50,Sip Ave,Heights Elevator,24433,Subscriber,2,1989
9/29/15 17:35,9/29/15 17:41,Warren St,Paulus Hook,24616,Subscriber,1,1992
9/29/15 17:36,9/29/15 17:59,Exchange Place,JC Medical Center,24482,Customer,0,
9/29/15 17:36,9/29/15 17:59,Exchange Place,JC Medical Center,24496,Customer,0,
9/29/15 17:36,9/29/15 17:42,Warren St,Hamilton Park,24487,Subscriber,1,1974
9/29/15 17:37,9/29/15 17:45,City Hall,Liberty Light Rail,24510,Subscriber,1,1984
9/29/15 17:37,9/29/15 17:48,Hamilton Park,5 Corners Library,24442,Subscriber,1,1970
9/29/15 17:38,9/29/15 17:45,Grove St PATH,Newport Pkwy,24538,Subscriber,1,1993
9/29/15 17:39,9/29/15 18:03,Hamilton Park,Hamilton Park,24677,Subscriber,1,1984
9/29/15 17:39,9/29/15 18:06,Van Vorst Park,Lincoln Park,24471,Customer,0,
9/29/15 17:40,9/29/15 17:49,Exchange Place,Grove St PATH,24704,Subscriber,1,1982
9/29/15 17:41,9/29/15 20:40,Exchange Place,Exchange Place,24474,Customer,0,
9/29/15 17:41,9/29/15 17:49,Warren St,Newport Pkwy,24391,Subscriber,2,1991
9/29/15 17:43,9/29/15 17:52,Exchange Place,Hamilton Park,24476,Customer,0,
9/29/15 17:44,9/29/15 17:46,Newark Ave,Brunswick St,24558,Subscriber,1,1979
9/29/15 17:44,9/29/15 17:48,Grove St PATH,JC Medical Center,24527,Subscriber,1,1983
9/29/15 17:45,9/29/15 18:01,Exchange Place,Hilltop,24562,Subscriber,1,1981
9/29/15 17:45,9/29/15 17:57,Exchange Place,Liberty Light Rail,24491,Subscriber,1,1968
9/29/15 17:46,9/29/15 18:03,Sip Ave,Riverview Park,24639,Customer,0,
9/29/15 17:46,9/29/15 17:48,Newport PATH,Newport Pkwy,24572,Subscriber,2,1977
